T,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10
29.9538,1.04821196800825,-0.00795141121383122,-0.00896182176427245,2.12873627873361,-0.00468102560578777,8.64388292859727e-05,0.00256333455810718,0.000190234856294556,-0.00801713491884956,0.000313373403404894
29.9556,1.04821205980083,-0.00796584111483725,-0.00896770740874588,2.128732171052,-0.00466674421480352,0.000124830590564128,0.00252421950150287,0.000168421180845322,-0.00802466611239344,0.000302012088978461
29.9574,1.04821215144486,-0.00798021875200417,-0.00897355098523396,2.12872802201231,-0.00465243532130888,0.000163158958787322,0.00248513053026595,0.000146640233570498,-0.00803205530131571,0.000290664209296453
29.9592,1.04821224294057,-0.00799454415746233,-0.00897935254021507,2.12872383170758,-0.00463809912218504,0.000201423634179754,0.00244606815750459,0.000124892268758322,-0.0080393026213106,0.000279329919489602
29.961,1.0482123342882,-0.00800881736348891,-0.0089851121202505,2.12871960023097,-0.00462373581433751,0.00023962431829121,0.00240703289505721,0.000103177539704159,-0.008046408210797,0.000268009374185397
29.9628,1.048212425488,-0.008023038402508,-0.00899082977198446,2.1287153276758,-0.00460934559469605,0.000277760713997338,0.00236802525349217,8.14962987103368e-05,-0.00805337221091855,0.000256702727508005
29.9646,1.0482125165402,-0.00803720730709059,-0.00899650554214409,2.12871101413551,-0.00459492866021471,0.000315832525499509,0.00232904574210791,5.98487970862207e-05,-0.00806019476554358,0.000245410133078307
29.9664,1.04821260744506,-0.00805132410995447,-0.00900213947753941,2.12870665970367,-0.00458048520787182,0.000353839458324736,0.00229009486893307,3.82352851482663e-05,-0.00806687602126509,0.000234131744013926
29.9682,1.0482126982028,-0.00806538884396437,-0.00900773162506338,2.12870226447403,-0.00456601543467,0.000391781219325876,0.00225117314072625,1.66560122199025e-05,-0.00807341612740084,0.000222867712929164
29.97,1.04821278881366,-0.00807940154213191,-0.00901328203169189,2.12869782854042,-0.00455151953763612,0.000429657516681538,0.0022122810629761,-4.88877336841552e-06,-0.00807981523599328,0.000211618191935035
29.9718,1.0482128792779,-0.00809336223761552,-0.00901879074448371,2.12869335199686,-0.00453699771382136,0.000467468059895945,0.00217341913990151,-2.63988242791323e-05,-0.00808607350180955,0.000200383332639297
29.9736,1.04821296959574,-0.00810727096372056,-0.00902425781058057,2.12868883493748,-0.00452245016030116,0.000505212559799176,0.00213458787445128,-4.7873894167725e-05,-0.0080921910823415,0.000189163286146389
29.9754,1.04821305976743,-0.00812112775389927,-0.00902968327720707,2.12868427745654,-0.00450787707417524,0.000542890728547055,0.00209578776830432,-6.93137376826395e-05,-0.00809816813780572,0.000177958203057459
29.9772,1.0482131497932,-0.00813493264175072,-0.00903506719167076,2.12867967964846,-0.00449327865256763,0.000580502279621036,0.00205701932186971,-9.07181104652277e-05,-0.00810400483114345,0.000166768233470399
29.979,1.0482132396733,-0.00814868566102091,-0.00904040960136209,2.12867504160779,-0.00447865509262658,0.000618046927828447,0.00201828303428646,-0.000112086769149887,-0.00810970132802069,0.000155593526979772
29.9808,1.04821332940795,-0.00816238684560269,-0.00904571055375442,2.12867036342922,-0.00446400659152469,0.000655524389302231,0.00197957940342382,-0.00013341947136391,-0.0081152577968281,0.000144434232676893
29.9826,1.0482134189974,-0.00817603622953577,-0.00905097009640405,2.12866564520756,-0.00444933334645878,0.000692934381501154,0.00194090892588098,-0.000154715975727607,-0.00812067440868108,0.00013329049914976
29.9844,1.04821350844189,-0.00818963384700681,-0.00905618827695018,2.12866088703778,-0.00443463555464997,0.000730276623209752,0.00190227209698722,-0.00017597604185427,-0.00812595133741974,0.000122162474483075
29.9862,1.04821359774164,-0.00820317973234924,-0.00906136514311493,2.12865608901499,-0.00441991341334368,0.00076755083453817,0.001863669410802,-0.000197199430350088,-0.00813108875960886,0.000111050306258292
29.988,1.04821368689691,-0.00821667392004346,-0.00906650074270332,2.12865125123441,-0.00440516711980958,0.000804756736922412,0.00182510136011475,-0.000218385902814281,-0.00813608685453796,9.99541415535403e-05
29.9898,1.04821377590791,-0.00823011644471672,-0.00907159512360332,2.12864637379142,-0.00439039687134162,0.000841894053124218,0.00178656843644498,-0.000239535221839038,-0.00814094580422126,8.88741269436618e-05
29.9916,1.0482138647749,-0.0082435073411431,-0.00907664833378578,2.12864145678154,-0.00437560286525806,0.000878962507230961,0.00174807113004237,-0.000260647151009456,-0.00814566579339766,7.78104085002425e-05
29.9934,1.04821395349809,-0.00825684664424362,-0.00908166042130449,2.12863650030042,-0.00436078529890141,0.000915961824655863,0.00170960992988658,-0.000281721454903658,-0.00815024700953081,6.67631317915456e-05
29.9952,1.04821404207774,-0.00827013438908617,-0.00908663143429615,2.12863150444384,-0.00434594436963845,0.000952891732137875,0.00167118532368735,-0.000302757899092731,-0.00815468964280904,5.57324418825524e-05
29.997,1.04821413051406,-0.00828337061088546,-0.00909156142098037,2.12862646930773,-0.0043310802748603,0.000989751957741606,0.00163279779788459,-0.000323756250140684,-0.00815899388614538,4.47184833349784e-05
29.9988,1.04821421880731,-0.00829655534500316,-0.00909645042965968,2.12862139498816,-0.00431619321198227,0.00102654223085753,0.00159444783764813,-0.000344716275604566,-0.00816315993517759,3.37214002072124e-05
30.0006,1.0482143069577,-0.00830968862694775,-0.00910129850871952,2.12861628158133,-0.00430128337844403,0.00106326228220172,0.00155613592687806,-0.000365637744034303,-0.00816718798826811,2.27413360544019e-05
30.0024,1.04821439496547,-0.00832277049237462,-0.00910610570662827,2.12861112918358,-0.00428635097170948,0.00109991184381612,0.00151786254820437,-0.000386520424972886,-0.00817107824650411,1.17784339283568e-05
30.0042,1.04821448283085,-0.00833580097708602,-0.00911087207193719,2.12860593789138,-0.00427139618926682,0.00113649064906831,0.00147962818298727,-0.000407364088956189,-0.00817483091369745,8.32836377641713e-07
30.006,1.04821457055409,-0.00834878011703111,-0.00911559765328049,2.12860070780136,-0.00425641922862852,0.00117299843265171,0.00144143331131692,-0.000428168507513128,-0.00817844619638471,-1.0095314552505e-05
30.0078,1.0482146581354,-0.00836170794830588,-0.00912028249937526,2.12859543901026,-0.00424142028733134,0.00120943493058536,0.00140327841201368,-0.000448933453165516,-0.00818192430382716,-2.10058773200961e-05
30.0096,1.04821474557502,-0.00837458450715324,-0.00912492665902155,2.12859013161498,-0.00422639956293631,0.00124579988021415,0.00136516396262789,-0.000469658699428187,-0.00818526544801079,-3.18987108864611e-05
30.0114,1.04821483287319,-0.00838740982996296,-0.00912953018110229,2.12858478571255,-0.00421135725302873,0.00128209302020869,0.00132709043943997,-0.000490344020808942,-0.0081884698436463,-4.27736747162181e-05
30.0132,1.04821492003012,-0.00840018395327167,-0.00913409311458333,2.12857940140013,-0.00419629355521821,0.00131831409056524,0.00128905831746051,-0.000510989192808493,-0.00819153770816907,-5.36306287772415e-05
30.015,1.04821500704606,-0.00841290691375669,-0.00913861550850878,2.12857397877501,-0.00418120866709903,0.00135446283258415,0.00125106807036029,-0.000531593991930398,-0.00819446926149987,-6.44694335601549e-05
30.0168,1.04821509392125,-0.00842557872538632,-0.00914309739488973,2.12856851787999,-0.0041661026410997,0.00139053890216787,0.00121311992094358,-0.000552158226131574,-0.00819726382832135,-7.52900187244876e-05
30.0186,1.04821518065592,-0.00843819940516013,-0.00914753880833533,2.12856301876494,-0.00415097554910462,0.00142654194068092,0.00117521414933465,-0.000572681678289648,-0.00819992077623342,-8.60922949690082e-05
30.0204,1.04821526725031,-0.00845076899226446,-0.00915193980020753,2.12855748153256,-0.00413582760357674,0.00146247166193988,0.00113735128784096,-0.000593164092482829,-0.00820244030751103,-9.68761021935285e-05
30.0222,1.04821535370463,-0.00846328752596796,-0.00915630042189747,2.12855190628553,-0.00412065901661952,0.00149832778118461,0.00109953186662599,-0.000613605214081172,-0.00820482262574669,-0.00010764128106386
30.024,1.04821544001912,-0.00847575504562155,-0.00916062072482551,2.12854629312652,-0.00410546999997698,0.00153411001507815,0.00106175641370934,-0.000634004789746512,-0.00820706793585044,-0.00011838767301178
30.0258,1.04821552619397,-0.00848817159065851,-0.00916490076044123,2.12854064215822,-0.00409026076503361,0.00156981808170697,0.00102402545496647,-0.000654362567432613,-0.00820917644404991,-0.000129115120235109
30.0276,1.04821561222944,-0.00850053720059434,-0.0091691405802234,2.12853495348326,-0.00407503152281444,0.00160545170058067,0.000986339514129016,-0.000674678296384999,-0.00821114835789027,-0.000139823465697625
30.0294,1.04821569812572,-0.00851285191502691,-0.00917334023568002,2.12852922720429,-0.004059782483985,0.00164101059263227,0.000948699112784491,-0.0006949517271411,-0.00821298388623427,-0.000150512553129135
30.0312,1.04821578388305,-0.0085251157736364,-0.00917749977834832,2.12852346342395,-0.0040445138588513,0.00167649448021804,0.000911104770376429,-0.000715182611530191,-0.00821468323926222,-0.000161182227025446
30.033,1.04821586950164,-0.00853732881618523,-0.0091816192597947,2.12851766224486,-0.00402922585735993,0.00171190308711745,0.000873557004204487,-0.000735370702673329,-0.00821624662847196,-0.000171832332648334
30.0348,1.04821595498172,-0.00854949108251818,-0.00918569873161481,2.12851182376962,-0.00401391868909794,0.00174723613853336,0.000836056329424219,-0.000755515754983475,-0.00821767426667894,-0.000182462716025603
30.0366,1.0482160403235,-0.00856160261256231,-0.0091897382454335,2.12850594810083,-0.00399859256329289,0.0017824933610919,0.000798603259047189,-0.000775617524165438,-0.00821896636801612,-0.00019307322395106
30.0384,1.04821612552721,-0.00857366344632698,-0.00919373785290482,2.12850003534109,-0.0039832476888129,0.00181767448284239,0.000761198303941086,-0.000795675767215806,-0.00822012314793407,-0.000203663703984476
30.0402,1.04821621059307,-0.00858567362390386,-0.00919769760571206,2.12849408559296,-0.00396788427416655,0.00185277923325755,0.000723841972829498,-0.000815690242423075,-0.00822114482320089,-0.000214234004451654
30.042,1.04821629552129,-0.00859763318546694,-0.00920161755556771,2.12848809895901,-0.00395250252750293,0.00188780734323337,0.000686534772292021,-0.000835660709367583,-0.00822203161190225,-0.000224783974444399
30.0438,1.0482163803121,-0.00860954217127247,-0.00920549775421346,2.12848207554179,-0.00393710265661171,0.00192275854508901,0.000649277206764375,-0.000855586928921453,-0.00822278373344137,-0.000235313463820479
30.0456,1.04821646496571,-0.00862140062165904,-0.00920933825342023,2.12847601544385,-0.00392168486892299,0.00195763257256709,0.000612069778538145,-0.00087546866324873,-0.00822340140853906,-0.000245822323203707
30.0474,1.04821654948234,-0.00863320857704752,-0.00921313910498815,2.12846991876772,-0.00390624937150744,0.00199242916083333,0.000574912987761069,-0.000895305675805228,-0.00822388485923365,-0.000256310403983851
30.0492,1.04821663386221,-0.0086449660779411,-0.00921690036074655,2.12846378561591,-0.00389079637107621,0.00202714804647689,0.000537807332436791,-0.000915097731338661,-0.00822423430888107,-0.000266777558316712
30.051,1.04821671810554,-0.00865667316492528,-0.00922062207255399,2.12845761609094,-0.00387532607398095,0.00206178896751017,0.000500753308424962,-0.000934844595888586,-0.00822444998215479,-0.000277223639124087
30.0528,1.04821680221255,-0.00866832987866783,-0.00922430429229824,2.1284514102953,-0.00385983868621388,0.00209635166336877,0.000463751409441355,-0.00095454603678635,-0.00822453210504584,-0.000287648500093745
30.0546,1.04821688618345,-0.00867993625991885,-0.00922794707189627,2.12844516833148,-0.00384433441340767,0.00213083587491168,0.000426802127057645,-0.000974201822655197,-0.00822448090486282,-0.000298051995679482
30.0564,1.04821697001847,-0.00869149234951074,-0.00923155046329428,2.12843889030195,-0.00382881346083553,0.00216524134442117,0.000389905950701516,-0.000993811723410221,-0.00822429661023188,-0.000308433981101094
30.0582,1.04821705371781,-0.00870299818835819,-0.00923511451846767,2.12843257630918,-0.00381327603341119,0.0021995678156027,0.000353063367656774,-0.0010133755102583,-0.00822397945109676,-0.000318794312344347
30.06,1.0482171372817,-0.00871445381745821,-0.00923863928942106,2.12842622645562,-0.00379772233568887,0.00223381503358511,0.000316274863063125,-0.0010328929556982,-0.00822352965871871,-0.000329132846161036
30.0618,1.04821722071035,-0.00872585927789011,-0.00924212482818828,2.1284198408437,-0.00378215257186331,0.00226798274492051,0.000279540919916286,-0.00105236383352057,-0.0082229474656766,-0.000339449440068954
30.0636,1.04821730400397,-0.00873721461081547,-0.00924557118683237,2.12841341957587,-0.00376656694576977,0.00230207069758423,0.000242862019068095,-0.00107178791880779,-0.00822223310586681,-0.000349743952351865
30.0654,1.04821738716279,-0.00874851985747823,-0.00924897841744559,2.12840696275453,-0.00375096566088402,0.00233607864097495,0.000206238639226291,-0.00109116498793419,-0.00822138681450331,-0.00036001624205956
30.0672,1.04821747018702,-0.0087597750592046,-0.00925234657214942,2.1284004704821,-0.00373534892032232,0.00237000632591466,0.000169671256954624,-0.00111049481856593,-0.00822040882811763,-0.000370266169007833
30.069,1.04821755307687,-0.00877098025740308,-0.00925567570309452,2.12839394286098,-0.00371971692684148,0.00240385350464852,0.000133160346672964,-0.00112977718966093,-0.00821929938455884,-0.000380493593778442
30.0708,1.04821763583256,-0.00878213549356451,-0.0092589658624608,2.12838737999353,-0.00370406988283878,0.00243761993084511,9.6706380657046e-05,-0.00114901188146907,-0.0082180587229936,-0.00039069837771919
30.0726,1.04821771845431,-0.00879324080926199,-0.00926221710245736,2.12838078198215,-0.00368840799035207,0.00247130535959616,6.0309829038761e-05,-0.00116819867553198,-0.00821668708390611,-0.000400880382943835
30.0744,1.04821780094232,-0.00880429624615096,-0.00926542947532253,2.12837414892919,-0.00367273145105964,0.0025049095474168,2.3971159805902e-05,-0.00118733735468319,-0.00821518470909814,-0.000411039472332166
30.0762,1.04821788329681,-0.00881530184596916,-0.00926860303332384,2.12836748093701,-0.00365704046628033,0.00253843225224543,-1.23091611977262e-05,-0.00120642770304807,-0.00821355184168902,-0.000421175509529971
30.078,1.048217965518,-0.00882625765053659,-0.00927173782875804,2.12836077810794,-0.00364133523697351,0.00257187323344363,-4.85306702722012e-05,-0.00122546950604379,-0.00821178872611564,-0.000431288358949006
30.0798,1.0482180476061,-0.00883716370175561,-0.00927483391395108,2.12835404054431,-0.00362561596373903,0.00260523225179638,-8.46929058616966e-05,-0.0012444625503794,-0.00820989560813245,-0.00044137788576706
30.0816,1.04821812956133,-0.00884802004161086,-0.00927789134125814,2.12834726834844,-0.00360988284681725,0.00263850906951194,-0.000120795408554375,-0.00126340662405583,-0.00820787273481146,-0.000451443955927916
30.0834,1.04821821138388,-0.00885882671216926,-0.00928091016306361,2.12834046162264,-0.00359413608608907,0.00267170345022175,-0.000156837721082283,-0.00128230151636576,-0.00820572035454225,-0.000461486436141331
30.0852,1.04821829307399,-0.00886958375558006,-0.00928389043178108,2.1283336204692,-0.00357837588107589,0.00270481515898063,-0.000192819388321561,-0.0013011470178938,-0.00820343871703195,-0.000471505193883088
30.087,1.04821837463185,-0.00888029121407483,-0.00928683219985337,2.12832674499041,-0.0035626024309396,0.0027378439622667,-0.000228739957292338,-0.00131994292051637,-0.00820102807330526,-0.00048150009739497
30.0888,1.04821845605769,-0.00889094912996738,-0.00928973551975249,2.12831983528853,-0.00354681593448264,0.00277078962798125,-0.00026459897715863,-0.00133868901740171,-0.00819848867570442,-0.000491471015684731
30.0906,1.04821853735172,-0.0089015575456539,-0.00929260044397969,2.12831289146584,-0.00353101659014792,0.00280365192544901,-0.000300395999228579,-0.00135738510300997,-0.00819582077788927,-0.000501417818526163
30.0924,1.04821861851413,-0.00891211650361282,-0.00929542702506542,2.12830591362457,-0.00351520459601891,0.00283643062541783,-0.000336130576954179,-0.00137603097309307,-0.00819302463483718,-0.000511340376459016
30.0942,1.04821869954516,-0.0089226260464049,-0.00929821531556934,2.12829890186697,-0.00349938014981955,0.00286912550005897,-0.000371802265931515,-0.00139462642469481,-0.00819010050284308,-0.000521238560789071
30.096,1.048218780445,-0.00893308621667323,-0.00930096536808033,2.12829185629527,-0.0034835434489143,0.00290173632296696,-0.000407410623900663,-0.00141317125615086,-0.00818704863951948,-0.000531112243588108
30.0978,1.04821886121388,-0.00894349705714314,-0.00930367723521647,2.12828477701168,-0.00346769469030816,0.00293426286915952,-0.000442955210745584,-0.00143166526708868,-0.00818386930379645,-0.000540961297693876
30.0996,1.04821894185199,-0.0089538586106223,-0.00930635096962507,2.12827766411842,-0.00345183407064662,0.00296670491507777,-0.000478435588494332,-0.0014501082584276,-0.0081805627559216,-0.000550785596710152
30.1014,1.04821902235955,-0.00896417092000071,-0.00930898662398265,2.12827051771766,-0.00343596178621565,0.00299906223858609,-0.00051385132131895,-0.00146850003237882,-0.00817712925746011,-0.000560585015006715
30.1032,1.04821910273677,-0.00897443402825062,-0.00931158425099492,2.1282633379116,-0.00342007803294181,0.00303133461897205,-0.000549201975535366,-0.00148684039244533,-0.00817356907129475,-0.000570359427719311
30.105,1.04821918298386,-0.00898464797842661,-0.00931414390339683,2.1282561248024,-0.00340418300639211,0.00306352183694662,-0.000584487119603603,-0.001505129143422,-0.0081698824616258,-0.000580108710749716
30.1068,1.04821926310102,-0.00899481281366556,-0.00931666563395254,2.12824887849224,-0.00338827690177407,0.00309562367464403,-0.000619706324127671,-0.00152336609139556,-0.00816606969397113,-0.000589832740765705
30.1086,1.04821934308847,-0.00900492857718665,-0.00931914949545541,2.12824159908325,-0.00337235991393577,0.00312763991562173,-0.000654859161855465,-0.00154155104374453,-0.00816213103516618,-0.000599531395201023
30.1104,1.04821942294642,-0.00901499531229139,-0.00932159554072802,2.12823428667757,-0.00335643223736574,0.00315957034486055,-0.000689945207679009,-0.00155968380913933,-0.00815806675336394,-0.000609204552255453
30.1122,1.04821950267507,-0.00902501306236352,-0.00932400382262217,2.12822694137733,-0.00334049406619309,0.0031914147487645,-0.000724964038634179,-0.00157776419754217,-0.00815387711803495,-0.000618852090894739
30.114,1.04821958227463,-0.00903498187086917,-0.00932637439401885,2.12821956328466,-0.00332454559418739,0.00322317291516096,-0.00075991523390094,-0.00159579202020715,-0.00814956239996733,-0.000628473890850653
30.1158,1.04821966174531,-0.00904490178135673,-0.00932870730782829,2.12821215250164,-0.00330858701475873,0.0032548446333006,-0.000794798374803251,-0.00161376708968021,-0.00814512287126674,-0.000638069832620965
30.1176,1.04821974108732,-0.00905477283745688,-0.00933100261698992,2.12820470913037,-0.00329261852095774,0.00328642969385727,-0.000829613044808952,-0.0016316892197991,-0.00814055880535642,-0.000647639797469417
30.1194,1.04821982030086,-0.00906459508288263,-0.00933326037447237,2.12819723327294,-0.00327664030547553,0.00331792788892821,-0.000864358829529981,-0.00164955822569344,-0.00813587047697718,-0.00065718366742578
30.1212,1.04821989938614,-0.0090743685614293,-0.00933548063327353,2.12818972503142,-0.00326065256064371,0.00334933901203395,-0.000899035316722259,-0.00166737392378471,-0.00813105816218735,-0.00066670132528582
30.123,1.04821997834337,-0.00908409331697447,-0.00933766344642043,2.12818218450786,-0.00324465547843448,0.00338066285811818,-0.000933642096285598,-0.00168513613178619,-0.00812612213836287,-0.000676192654611279
30.1248,1.04822005717275,-0.00909376939347806,-0.00933980886696938,2.12817461180432,-0.00322864925046046,0.00341189922354801,-0.000968178760263899,-0.00170284466870303,-0.0081210626841972,-0.000685657539729923
30.1266,1.0482201358745,-0.00910339683498229,-0.00934191694800587,2.12816700702283,-0.00321263406797481,0.00344304790611381,-0.00100264490284505,-0.00172049935483224,-0.00811588007970138,-0.000695095865735518
30.1284,1.0482202144488,-0.00911297568561166,-0.00934398774264461,2.12815937026541,-0.00319661012187125,0.00347410870502914,-0.00103704012036084,-0.00173810001176264,-0.00811057460620403,-0.000704507518487803
30.1302,1.04822029289588,-0.00912250598957299,-0.00934602130402951,2.12815170163408,-0.00318057760268394,0.00350508142093096,-0.00107136401128713,-0.00175564646237491,-0.00810514654635129,-0.000713892384612541
30.132,1.04822037121594,-0.00913198779115543,-0.00934801768533372,2.12814400123085,-0.00316453670058759,0.00353596585587948,-0.00110561617624378,-0.00177313853084159,-0.00809959618410688,-0.000723250351501497
30.1338,1.04822044940918,-0.00914142113473037,-0.00934997693975957,2.1281362691577,-0.00314848760539744,0.00356676181335814,-0.00113979621799454,-0.00179057604262703,-0.00809392380475211,-0.000732581307312407
30.1356,1.0482205274758,-0.00915080606475155,-0.00935189912053864,2.12812850551662,-0.00313243050656918,0.00359746909827375,-0.00117390374144728,-0.00180795882448747,-0.00808812969488579,-0.000741885140969041
30.1374,1.04822060541601,-0.009160142625755,-0.00935378428093169,2.12812071040957,-0.0031163655931991,0.00362808751695632,-0.00120793835365372,-0.00182528670447092,-0.00808221414242435,-0.000751161742161135
30.1392,1.04822068323002,-0.00916943086235905,-0.00935563247422871,2.12811288393852,-0.00310029305402392,0.0036586168771592,-0.00124189966380967,-0.00184255951191732,-0.00807617743660175,-0.000760411001344448
30.141,1.04822076091802,-0.00917867081926435,-0.00935744375374891,2.12810502620541,-0.00308421307742089,0.00368905698805906,-0.00127578728325495,-0.00185977707745841,-0.00807001986796951,-0.000769632809740742
30.1428,1.04822083848023,-0.00918786254125383,-0.00935921817284068,2.12809713731218,-0.00306812585140783,0.00371940766025574,-0.00130960082547325,-0.00187693923301777,-0.00806374172839673,-0.000778827059337748
30.1446,1.04822091591684,-0.00919700607319272,-0.00936095578488166,2.12808921736074,-0.003052031563643,0.00374966870577246,-0.00134333990609234,-0.00189404581181083,-0.00805734331107005,-0.000787993642889225
30.1464,1.04822099322806,-0.00920610146002859,-0.00936265664327868,2.12808126645303,-0.00303593040142518,0.00377983993805573,-0.00137700414288401,-0.00191109664834489,-0.00805082491049368,-0.00079713245391493
30.1482,1.04822107041409,-0.00921514874679126,-0.0093643208014678,2.12807328469093,-0.00301982255169374,0.00380992117197524,-0.0014105931557639,-0.00192809157841904,-0.0080441868224894,-0.000806243386700594
30.15,1.04822114747513,-0.0092241479785929,-0.00936594831291428,2.12806527217633,-0.00300370820102846,0.00383991222382409,-0.00144410656679178,-0.00194503043912426,-0.00803742934419654,-0.000815326336297973
30.1518,1.04822122441138,-0.00923309920062798,-0.00936753923111259,2.12805722901113,-0.00298758753564967,0.00386981291131861,-0.00147754400017137,-0.00196191306884338,-0.00803055277407198,-0.000824381198524821
30.1536,1.04822130122305,-0.00924200245817322,-0.00936909360958643,2.12804915529718,-0.00297146074141825,0.00389962305359838,-0.00151090508225032,-0.00197873930725101,-0.0080235574118902,-0.000833407869964868
30.1554,1.04822137791034,-0.00925085779658771,-0.0093706115018887,2.12804105113635,-0.00295532800383553,0.00392934247122636,-0.00154418944152036,-0.0019955089953137,-0.00801644355874319,-0.000842406247967875
30.1572,1.04822145447345,-0.00925966526131279,-0.00937209296160151,2.12803291663047,-0.0029391895080434,0.00395897098618866,-0.00157739670861712,-0.00201222197528975,-0.00800921151704055,-0.00085137623064957
30.159,1.04822153091258,-0.00926842489787214,-0.0093735380423362,2.12802475188139,-0.00292304543882425,0.00398850842189479,-0.00161052651632027,-0.00202887809072935,-0.00800186159050941,-0.000860317716891705
30.1608,1.04822160722793,-0.00927713675187174,-0.00937494679773329,2.12801655699093,-0.00290689598060094,0.00401795460317753,-0.00164357849955352,-0.00204547718647457,-0.00799439408419446,-0.000869230606342031
30.1626,1.04822168341969,-0.00928580086899983,-0.00937631928146256,2.12800833206089,-0.00289074131743691,0.00404730935629287,-0.00167655229538442,-0.00206201910865923,-0.00798680930445797,-0.000878114799414273
30.1644,1.04822175948808,-0.00929441729502702,-0.00937765554722296,2.12800007719309,-0.00287458163303607,0.00407657250892016,-0.00170944754302466,-0.00207850370470908,-0.00797910755897976,-0.00088697019728818
30.1662,1.04822183543329,-0.00930298607580617,-0.00937895564874267,2.12799179248931,-0.00285841711074284,0.00410574389016203,-0.00174226388382987,-0.0020949308233417,-0.00797128915675721,-0.000895796701909502
30.168,1.04822191125552,-0.00931150725727246,-0.00938021963977909,2.12798347805133,-0.00284224793354218,0.00413482333054432,-0.00177500096129961,-0.00211130031456645,-0.00796335440810527,-0.000904594215989962
30.1698,1.04822198695497,-0.00931998088544338,-0.00938144757411883,2.12797513398092,-0.00282607428405954,0.00416381066201625,-0.0018076584210775,-0.00212761202968461,-0.00795530362465643,-0.000913362643007307
30.1716,1.04822206253184,-0.00932840700641872,-0.0093826395055777,2.12796676037983,-0.00280989634456086,0.00419270571795029,-0.00184023591095116,-0.00214386582128929,-0.00794713711936076,-0.000922101887205283
30.1734,1.04822213798632,-0.00933678566638056,-0.00938379548800073,2.1279583573498,-0.00279371429695265,0.00422150833314215,-0.0018727330808521,-0.00216006154326539,-0.0079388552064859,-0.000930811853593612
30.1752,1.04822221331861,-0.00934511691159331,-0.00938491557526217,2.12794992499258,-0.00277752832278188,0.00425021834381092,-0.00190514958285596,-0.00217619905078973,-0.00793045820161702,-0.000939492447948047
30.177,1.04822228852892,-0.00935340078840365,-0.00938599982126548,2.12794146340989,-0.00276133860323608,0.00427883558759885,-0.00193748507118223,-0.0021922782003309,-0.00792194642165688,-0.000948143576810307
30.1788,1.04822236361745,-0.00936163734324058,-0.00938704827994332,2.12793297270343,-0.00274514531914324,0.00430735990357157,-0.00196973920219447,-0.0022082988496494,-0.00791332018482579,-0.000956765147488135
30.1806,1.04822243858437,-0.00936982662261541,-0.00938806100525759,2.1279244529749,-0.00272894865097188,0.00433579113221801,-0.00200191163440027,-0.00222426085779755,-0.00790457981066161,-0.000965357068055276
30.1824,1.04822251342991,-0.00937796867312174,-0.00938903805119937,2.127915904326,-0.00271274877883106,0.00436412911545028,-0.00203400202845106,-0.00224016408511948,-0.00789572562001979,-0.000973919247351446
30.1842,1.04822258815424,-0.00938606354143548,-0.00938997947178898,2.1279073268584,-0.00269654588247032,0.00439237369660385,-0.00206601004714241,-0.00225600839325122,-0.00788675793507331,-0.000982451594982384
30.186,1.04822266275758,-0.00939411127431485,-0.00939088532107594,2.12789872067377,-0.0026803401412797,0.00442052472043752,-0.00209793535541383,-0.00227179364512062,-0.00787767707931272,-0.000990954021319835
30.1878,1.04822273724011,-0.00940211191860035,-0.00939175565313898,2.12789008587377,-0.0026641317342898,0.00444858203313323,-0.00212977762034877,-0.00228751970494734,-0.00786848337754614,-0.000999426437501511
30.1896,1.04822281160203,-0.0094100655212148,-0.00939259052208605,2.12788142256003,-0.00264792084017171,0.00447654548229634,-0.00216153651117471,-0.00230318643824295,-0.00785917715589926,-0.00100786875543115
30.1914,1.04822288584353,-0.00941797212916333,-0.00939338998205432,2.12787273083419,-0.00263170763723699,0.00450441491695547,-0.00219321169926318,-0.00231879371181083,-0.00784975874181528,-0.00101628088777849
30.1932,1.04822295996482,-0.00942583178953335,-0.00939415408721015,2.12786401079788,-0.00261549230343778,0.00453219018756244,-0.00222480285812956,-0.00233434139374618,-0.00784022846405505,-0.00102466274797925
30.195,1.04822303396609,-0.0094336445494946,-0.00939488289174914,2.1278552625527,-0.00259927501636669,0.00455987114599248,-0.00225630966343336,-0.00234982935343609,-0.00783058665269688,-0.00103301425023517
30.1968,1.04822310784753,-0.00944141045629909,-0.00939557644989608,2.12784648620024,-0.00258305595325686,0.00458745764554398,-0.00228773179297796,-0.00236525746155945,-0.00782083363913673,-0.00104133530951397
30.1986,1.04822318160933,-0.00944912955728117,-0.00939623481590498,2.12783768184211,-0.00256683529098193,0.0046149495409387,-0.0023190689267108,-0.00238062559008704,-0.00781096975608806,-0.00104962584154937
30.2004,1.0482232552517,-0.00945680189985747,-0.00939685804405908,2.12782884957987,-0.00255061320605604,0.00464234668832169,-0.00235032074672335,-0.00239593361228146,-0.0078009953375819,-0.00105788576284111
30.2022,1.04822332877482,-0.00946442753152692,-0.0093974461886708,2.1278199895151,-0.00253438987463389,0.0046696489452612,-0.00238148693725093,-0.00241118140269714,-0.00779091071896689,-0.0010661149906549
30.204,1.04822340217889,-0.00947200649987077,-0.00939799930408181,2.12781110174933,-0.00251816547251064,0.00469685617074885,-0.00241256718467298,-0.00242636883718037,-0.00778071623690917,-0.00107431344302248
